hex_id,tipologia_label,morfologia_continua,espontaneo,dist_centro_km,vitalidad_vecinal,dim1,dim2,dim3,barrio_km2,pct_barrio,pct_host,div_actividad,terrazas_ext_km2,n_parques_500m,dist_mercado_km,n_mercados_500m,dist_parque_km,airbnb_ent_km2,vut_km2,renta_persona,densidad_pob_km2,log_renta,log_densidad,log_bc_mean,log_airbnb,ps
89390ca3257ffff,Espontáneo,0.6123324010434856,1.0,6.4431443572153135,0.5324399123295813,0.7377131394182547,0.33174523570712133,0.527861361863368,46.10920744914957,0.8333333333333334,0.0,1.791759469228055,0.0,0.0,1.208509691478594,0.0,0.7938177766712678,0.0,0.0,,,,,0.0,0.0,
89390cb0dc7ffff,Planificado,0.7259964387380359,0.0,10.726867344812362,0.5877818641108511,0.8301571380809093,0.5921096623202943,0.3410787919313496,129.2310941648785,0.6086956521739131,0.21739130434782608,2.8943995444300383,36.92316976139385,0.0,3.4952704707565596,0.0,1.4611923919663405,36.92316976139385,0.0,26111.0,19661.47856355816,10.170111960461874,9.886467457146392,7.526124104497054,3.635562264647366,0.23076537299233507
89390cb542fffff,Espontáneo,0.44546348264576496,1.0,11.692123041118945,0.3921672424681451,0.6338459823916193,0.33174523570712133,0.21091050930569488,18.476840786138727,0.3333333333333333,0.0,1.791759469228055,0.0,0.0,6.825706784282447,0.0,2.5774616008762745,9.238420393069363,0.0,,,,,3.9036843459392343,2.3261473492229774,
89390cb09abffff,Transición,0.4845374521830581,,10.104495239495593,0.3175173669155615,0.24350830268583526,0.33174523570712133,0.3772985623537279,0.0,0.0,0.0,0.0,0.0,0.0,3.990758545861869,0.0,0.8757468689179166,0.0,0.0,,,,,0.0,0.0,
89390cb1b4bffff,Espontáneo,0.04209532583349822,1.0,0.7452781663799967,0.918282625654742,0.8311601471079907,0.9923938482113006,0.9312938816449347,534.940218043938,0.22053231939163498,0.4220532319391635,3.802735540951117,212.1314657760444,4.0,0.05224792944212962,1.0,0.2994651987967937,2379.561659574759,64.56175045357872,19313.310927327115,41546.636885384156,9.868549822523066,10.634595924668233,9.498320888864043,7.775091730241892,0.5951230841917423
89390ca2603ffff,Planificado,0.9327051224943044,0.0,2.6700709718282067,0.7105761729633345,0.8895575615736098,0.6664994984954865,0.5756714588209072,784.3752510248969,0.33073929961089493,0.2529182879377432,3.9208174159492764,322.9780445396635,0.0,0.778730051093701,0.0,0.7747707368115372,378.3457093178915,0.0,28278.79588565322,35094.05881732359,10.249867540803223,10.46581562510908,9.29437662012677,5.938447951104306,0.22028260349649495
89390cb1d07ffff,Espontáneo,0.08613426388980375,1.0,5.073392546662796,0.6046287009175676,0.745904379806085,0.5100300902708125,0.5579516326758052,119.92374951338373,0.18309859154929578,0.08450704225352113,3.568619070606904,9.224903808721825,0.0,0.7951068626768477,0.0,0.8782740630849413,212.172787600602,55.34942285233095,14368.467174119885,43402.525082148764,9.572791304915937,10.678295939881066,8.136331549776182,5.362103046249417,0.7158125409423343
89390cb0173ffff,Planificado,0.7235462806721197,0.0,8.818575830391074,0.4757048924551432,0.24350830268583526,0.630558341691742,0.5530480329878524,0.0,0.0,0.0,0.0,0.0,2.0,2.9042020757257667,0.0,0.314860291566285,9.224417158679566,0.0,21774.0,5868.593069546374,9.988471876441125,8.677540586662133,6.2141564698208525,2.3247786987080823,0.3787256070937155
89390ca2447ffff,Planificado,0.8349009820897306,0.0,4.100536397322151,0.4977525168096883,0.35434080017831276,0.5165496489468405,0.6223671013039117,0.0,0.0,0.2,1.6094379124341005,9.229221358038114,0.0,0.7125455360706754,0.0,0.6037265081353577,0.0,0.0,25741.0,13046.301562034545,10.155840330434325,9.476336614513967,8.287459574344648,0.0,0.1167987306952558
89390ca0653ffff,Espontáneo,0.3719747627561137,1.0,6.921463523800968,0.3662376016939708,0.3346149559790483,0.33174523570712133,0.43235261339574277,0.0,0.0,0.6666666666666666,1.0986122886681096,0.0,0.0,1.9841286015298567,0.0,1.108744943989443,0.0,0.0,,,,,6.72131581115297,0.0,
89390cba9d7ffff,Espontáneo,0.4397730127142073,1.0,4.237479036790085,0.686151045729782,0.6697314164716373,0.7233366766967569,0.6653850440209518,46.09010800228492,0.22727272727272727,0.22727272727272727,2.9650156932565075,9.218021600456984,1.0,1.74324466017447,0.0,0.0505826180151878,0.0,0.0,15956.0,5729.70655964901,9.677590213025297,8.653594110946145,5.74725969480319,0.0,0.5016317218565479
89390cb03d3ffff,Espontáneo,0.14643582381687018,1.0,8.149823034599219,0.44434228611761206,0.24350830268583526,0.5547475760615179,0.534770979605483,0.0,0.0,0.0,0.0,0.0,1.0,2.625468347842122,0.0,0.4136638888329992,0.0,0.0,,,,,6.909168174481821,0.0,
89390ca1dcbffff,Espontáneo,0.3582608038305137,1.0,12.847667458880231,0.2629833946283294,0.24350830268583526,0.33174523570712133,0.21369664549203168,0.0,0.0,0.0,0.0,0.0,0.0,5.173063069519859,0.0,4.483455565510897,0.0,0.0,,,,,5.471739756222839,0.0,
